article,year,sentence,sentiment,confidence
2013/63-pg20.2_016.txt,2013,欧洲的金融体系整体上由银行业主导，金融危机爆发后，去杠杆化、债务重组等严重影响了银行的放贷能力，企业融资环境异常艰难，中小企业尤甚,中性,0.4456
2013/63-pg20.2_016.txt,2013,过去几年，金融危机导致资产价格大幅缩水、消费信贷大幅收缩，债务危机后经济紧缩措施出台等一系列因素导致内部需求进一步萎缩,中性,0.3987
2013/63-pg20.2_016.txt,2013,作为主要出口市场的美国等发达国家又受国际金融危机影响而减少进口，结果导致欧盟大量中小企业陷入订单大幅减少、资金周转困难的境地，很多企业最终因资金链断裂而破产,中性,0.4480
2013/63-pg20.2_016.txt,2013,2012年，只有希腊和葡萄牙负增长，德国和奥地利中小企业的就业和总增加值已超过2008年国际金融危机开始时的水平,中性,0.4939
2013/63-pg20.2_016.txt,2013,总体而言，欧洲中小企业正努力恢复金融危机爆发前的水平,中性,0.4618
2013/63-pg20.2_016.txt,2013,近年来中国企业“走出去”的步伐已经迈向了欧盟国家，且在金融危机爆发后日益活跃,中性,0.4824
2013/63-pg20.2_017.txt,2013,” 与此相映照的是这样一组镜头：2008年底，国际金融危机来势汹涌，面对猛烈冲击，中国工会发起了企业与职工的“共同约定行动”：企业承诺不裁员、少裁员，不减薪、少减薪,中性,0.4085
2013/64-pg20.3_001.txt,2013,特别是国际金融危机后，中国企业对英投资成为两国合作的新亮点，有力地促进了英国经济的加快复苏,中性,0.4930
2013/64-pg20.3_002.txt,2013,国际金融危机背景下，传统产业遭遇挑战,中性,0.4817
2013/64-pg20.3_003.txt,2013,自2008年国际金融危机爆发以来，素有“避税天堂”之称的瑞士受到来自国际社会的压力，要求其放宽银行保密制度、对外国人增加征税,中性,0.4867
2013/64-pg20.3_004.txt,2013,事实上，持续已久的国际金融危机，早已触动了欧盟及其成员国对实体经济与虚拟经济、工业与服务业关系的进一步深刻反思,中性,0.5176
2013/64-pg20.3_004.txt,2013,如果说国际金融危机前的“非理性繁荣”延误了欧盟切实推进产业结构升级的努力，那么过去几年的危机“洗礼”，则使得产业结构优化与经济增长之间的关系更加明朗，从而为“再工业化”出台创造了契机,中性,0.4612
2013/64-pg20.3_005.txt,2013,国际金融危机让发达国家遇上大麻烦，中国经济在抵御危机过程中表现突出，为推动世界经济复苏做出重要贡献,中性,0.4695
2013/64-pg20.3_005.txt,2013,虽然当前世界经济形势不像国际金融危机爆发之初那般岌岌可危，但信心和勇气同样非常重要,中性,0.4518
2013/64-pg20.3_005.txt,2013,当前，国际金融危机深层次影响仍未消除，跨境金融风险不可忽视,中性,0.5133
2013/64-pg20.3_006.txt,2013,面对国际经济金融危机持续反复发酵，我们积极构建地区和多双边自贸体系，大力推进周边互联互通，主动参与国际经济金融体制调整，不断增强我国对全球经济治理的发言权和影响力，为促进国内经济发展，拓展我国海外利益创造更为稳定良好的条件和环境,中性,0.4429
2013/64-pg20.3_007.txt,2013,从国际看，世界经济已由国际金融危机前的快速发展期进入深度转型调整期,中性,0.4585
2013/64-pg20.3_008.txt,2013,自国际金融危机以后，国际社会高度重视对银行的监管，巴塞尔委员会出台了巴塞尔Ⅲ，即《第三版巴塞尔协议》，是国际社会应对金融危机、强化金融监管的重要举措,中性,0.4803
2013/64-pg20.3_009.txt,2013,在美国次贷危机引发国际金融危机5年之后，国际金融体系相关改革进展如何？一度呼声很高的改革是否已变得有些沉寂？新兴市场国家又当如何应对？ 国际货币体系改革有进展，但并未形成一超多强局面 美国量化宽松政策的溢出效应，无形中凸显了美元的重要国际地位，强势美元回归阻滞了人们对国际货币体系改革的持续探讨兴趣,中性,0.5046
2013/64-pg20.3_009.txt,2013,世界经济发展低迷，各国央行更看重促进经济复苏，降低了对未来国际货币体系改革的强烈需求和热情 国际金融危机之初，提出推动国际货币体系改革的历史意义堪比1945年布雷顿森林体系的建立,中性,0.4927
2013/64-pg20.3_009.txt,2013,2008年国际金融危机爆发时引致诟病的，是充斥美国市场的过度创新的金融衍生工具，与“大而不能倒”的金融机构体系相连的市场复杂交易，以及监管不力等,中性,0.3976
2013/64-pg20.3_009.txt,2013,IMF接受亚洲金融危机政策应对错误的教训，更积极关注于对欧元区危机和金融危机重灾国的救助方案,中性,0.5098
2013/64-pg20.3_010.txt,2013,东盟与中日韩合作产生于亚洲金融危机之际，又经过应对国际金融危机冲击的洗礼，对本地区经济稳定发挥了重要作用,中性,0.5216
2013/64-pg20.3_011.txt,2013,李克强在讲话中说，东盟与中日韩合作诞生于亚洲金融危机之际，又经过应对国际金融危机冲击的洗礼，对促进地区经济稳定发挥了重要作用，为推动东亚和世界经济增长作出了积极贡献,中性,0.4709
2013/64-pg20.3_012.txt,2013,李克强在讲话中说，东盟与中日韩合作诞生于亚洲金融危机之际，又经过应对国际金融危机冲击的洗礼，对促进地区经济稳定发挥了重要作用，为推动东亚和世界经济增长作出了积极贡献,中性,0.4709
2013/64-pg20.3_013.txt,2013,国际贸易形势直接决定了新加坡的经济增长，所以1997年亚洲金融危机、2001年全球电子业下滑以及2008年国际金融危机都对新加坡贸易出口、经济增速带来直接影响,中性,0.4517
2013/64-pg20.3_014.txt,2013,中国所拥有的巨大市场、发展机遇以及创业环境，散发着吸引人的光芒，尤其是在国际金融危机后，一些国家的就业形势急转直下，更坚定了留学生回国的决心,中性,0.4406
2013/64-pg20.3_015.txt,2013,李克强在讲话中说，中国和东盟建立战略伙伴关系十年来，政治互信不断深入，务实合作进展迅速，人文交往日益密切，在应对国际金融危机和抗击重大自然灾害中守望相助、同舟共济,中性,0.4201
2013/64-pg20.3_016.txt,2013,尤其是在应对国际金融危机和抗击重大自然灾害中，双方守望相助、同舟共济，夯实了合作的民意基础,中性,0.3809
2013/64-pg20.3_017.txt,2013,李克强在讲话中说，中国和东盟建立战略伙伴关系十年来，政治互信不断深入，务实合作进展迅速，人文交往日益密切，在应对国际金融危机和抗击重大自然灾害中守望相助、同舟共济,中性,0.4201
2014/30-pg9.3_001.txt,2014,巴西高级经济学家利亚·瓦尔斯·佩雷拉对本报记者表示，“国际金融危机以来，全球大宗商品市场格局已经出现显著变化,中性,0.4560
2014/30-pg9.3_002.txt,2014,工业增加值增速一度探至2008年国际金融危机以来新低，工程机械、原煤等工业产品产量负增长，汽车、钢铁、水泥等增幅出现明显下降，都表明企业在被动调整产能，供给增长明显放缓,中性,0.4477
2014/30-pg9.3_002.txt,2014,在浙江嘉兴，受益于“营改增”的结构性减税，越来越多的小微企业踊跃投身于现代服务业，纳税企业数量比试点初期增加了185%…… 展望来年，从外部环境看，金融危机后的调整仍未完成，世界经济复苏的过程仍然一波三折,中性,0.4149
2014/30-pg9.3_003.txt,2014,2008年国际金融危机爆发之后，马克思经典著作《资本论》曾突然重新热销，其中重要的原因，就是西方社会对资本主义局限性的重新认识,中性,0.4352
2014/30-pg9.3_004.txt,2014,工业增加值增速一度探至2008年国际金融危机以来新低，工程机械、原煤等工业产品产量负增长，汽车、钢铁、水泥等增幅出现明显下降，都表明企业在被动调整产能，供给增长明显放缓,中性,0.4477
2014/30-pg9.3_004.txt,2014,在浙江嘉兴，受益于“营改增”的结构性减税，越来越多的小微企业踊跃投身于现代服务业，纳税企业数量比试点初期增加了185%…… 展望来年，从外部环境看，金融危机后的调整仍未完成，世界经济复苏的过程仍然一波三折,中性,0.4149
2014/30-pg9.3_005.txt,2014,国际金融危机愈演愈烈，当时的“东家”美国福特汽车公司决定进行结构调整，推行“一个福特”计划以削减成本，沃尔沃被挂牌出售,中性,0.4160
2014/30-pg9.3_005.txt,2014,“国际金融危机风起云涌，全球资本市场处于冰冻期，吉利要‘破冰’走出去,負面,0.4136
2014/30-pg9.3_006.txt,2014,国际金融危机倒逼出一场涉及经济、技术、环境和社会广泛领域的新的革命，也势必改变世界经济的增长轨迹和传统格局,中性,0.4592
2014/30-pg9.3_007.txt,2014,会议回顾了国际金融危机以来，南美国家一体化进程的情况，强调南美国家一体化建设需要注入新活力,中性,0.4726
2014/30-pg9.3_008.txt,2014,11月底，占全球已探明石油储量约4/5、一直扮演油价托拉斯角色的石油输出国组织（欧佩克）并没有如2008年国际金融危机发生后那样作出“减产保价”的决定，而是寄希望“用价格换份额”,中性,0.4806
2014/30-pg9.3_009.txt,2014,中国稳健增长对世界很重要（国际论坛） 作者：朱民 时间：2014-12-05 朱 民 中国政府的一系列监管举措已经开始收效，中国经济的稳健增长对世界特别重要 今年以来，国际货币基金组织多次下调世界经济增长预期，这反映了世界经济潜在增长率下降，国际金融危机后全球经济增长的轨迹下移,中性,0.4930
2014/30-pg9.3_010.txt,2014,所以，应当提醒的是，发达国家需要采取更加负责任的货币政策，以防止人们所担心的下一波国际金融危机爆发,中性,0.4753
2014/30-pg9.3_011.txt,2014,国家新闻出版广电总局出版管理司司长张福海在讲话中指出，面对当前海外图书发行所面临的数字化挑战、人民币升值压力、互联网、新媒体蓬勃发展、可供海外销售品种仍然有限、国际金融危机影响等因素，总局将通过加大对渠道拓展工程扶持力度、扩大经典中国海外出版项目资助范围、实施版权输出全面资助政策、实施丝路书香工程以及扩大中华图书特殊贡献奖获奖范围等措施对图书对外发行工作给与支持,中性,0.5059
2014/30-pg9.3_012.txt,2014,这是新中国成立以来，中国大陆地区银行在英国设立的首家分行，也是2008年国际金融危机以来，第一家得到英国相关监管部门授权的银行,中性,0.4974
2014/30-pg9.3_013.txt,2014,乔伊斯表示，国际金融危机后，新西兰经济正在逐渐恢复，目前失业率已跌至5.4%，且仍有下行可能,中性,0.4813
2014/30-pg9.3_014.txt,2014,国际金融危机后，中国道路、中国模式越来越受到各国肯定,中性,0.4852
2014/30-pg9.3_015.txt,2014,新常态 新飞跃（经济热点） 中国社科院副院长李扬认为，新常态孕育着革命性转变，意味着中国经济将“浴火重生” 作者：田俊荣 时间：2014-12-01 1993年以来中国GDP增长轨迹 数据来源：国家统计局 2013年中国与发达经济体的债务率（债务占GDP比重，%） 本报记者 田俊荣 新常态是全球性现象 国际金融危机结束了被称为“大稳定”的旧常态阶段 “新常态事实上是一个全球性现象”，中国社会科学院副院长、学部委员李扬这样认为,中性,0.5026
